,Node1,Relation,Node2
5992,linear classifier,SUBJECT,statistical classification
5993,pulse-coupled neural networks,CLOSELY_RELATED_TO,list of algorithms
5994,artificial neural network,CLOSELY_RELATED_TO,list of algorithms
5995,artificial neural network,SUBJECT,artificial neural networks
5996,artificial neural network,SUBJECT,classification algorithms
5997,artificial neural network,SUBJECT,computational neuroscience
5998,artificial neural network,SUBJECT,computational statistics
5999,artificial neural network,SUBJECT,mathematical psychology
6000,visual cortex,CLOSELY_RELATED_TO,list of algorithms
6001,visual cortex,SUBJECT,brain
6002,visual cortex,SUBJECT,central nervous system
6003,visual cortex,SUBJECT,cerebrum
6004,visual cortex,SUBJECT,visual perception
6005,bionics,CLOSELY_RELATED_TO,list of algorithms
6006,bionics,SUBJECT,bionics
6007,bionics,SUBJECT,articles containing video clips
6008,radial basis function network,CLOSELY_RELATED_TO,list of algorithms
6009,radial basis function network,SUBJECT,artificial neural networks
6010,radial basis function network,SUBJECT,classification algorithms
6011,radial basis function network,SUBJECT,computational statistics
6012,radial basis function network,SUBJECT,regression analysis
6013,radial basis function network,SUBJECT,machine learning algorithms
6014,basis function,CLOSELY_RELATED_TO,list of algorithms
6015,basis function,SUBJECT,fourier analysis
6016,basis function,SUBJECT,linear algebra
6017,basis function,SUBJECT,numerical analysis
6018,basis function,SUBJECT,numerical linear algebra
6019,basis function,SUBJECT,types of functions
6020,self-organizing map,CLOSELY_RELATED_TO,list of algorithms
6021,self-organizing map,SUBJECT,artificial neural networks
6022,self-organizing map,SUBJECT,finnish inventions
6023,self-organizing map,SUBJECT,data clustering algorithms
6024,self-organizing map,SUBJECT,dimension reduction
6025,random forest,CLOSELY_RELATED_TO,list of algorithms
6026,random forest,SUBJECT,classification algorithms
6027,random forest,SUBJECT,ensemble learning
6028,random forest,SUBJECT,decision trees
6029,reinforcement learning,CLOSELY_RELATED_TO,list of algorithms
6030,reinforcement learning,SUBJECT,markov models
6031,reinforcement learning,SUBJECT,belief revision
6032,reinforcement learning,SUBJECT,machine learning algorithms
6033,q-learning,CLOSELY_RELATED_TO,list of algorithms
6034,q-learning,SUBJECT,articles containing video clips
6035,q-learning,SUBJECT,cognitive science
6036,q-learning,SUBJECT,developmental psychology
6037,q-learning,SUBJECT,educational psychology
6038,q-learning,SUBJECT,intelligence
6039,q-learning,SUBJECT,learning
6040,q-learning,SUBJECT,neuropsychological assessment
6041,q-learning,SUBJECT,systems science
6042,state-action-reward-state-action,CLOSELY_RELATED_TO,list of algorithms
6043,markov decision process,CLOSELY_RELATED_TO,list of algorithms
6044,markov decision process,SUBJECT,markov processes
6045,markov decision process,SUBJECT,dynamic programming
6046,markov decision process,SUBJECT,optimal decisions
6047,markov decision process,SUBJECT,stochastic control
6048,temporal difference learning,CLOSELY_RELATED_TO,list of algorithms
6049,temporal difference learning,SUBJECT,computational neuroscience
6050,temporal difference learning,SUBJECT,machine learning algorithms
6051,q-learning,CLOSELY_RELATED_TO,list of algorithms
6052,q-learning,SUBJECT,articles containing video clips
6053,q-learning,SUBJECT,cognitive science
6054,q-learning,SUBJECT,developmental psychology
6055,q-learning,SUBJECT,educational psychology
6056,q-learning,SUBJECT,intelligence
6057,q-learning,SUBJECT,learning
6058,q-learning,SUBJECT,neuropsychological assessment
6059,q-learning,SUBJECT,systems science
6060,state-action-reward-state-action,CLOSELY_RELATED_TO,list of algorithms
6061,markov decision process,CLOSELY_RELATED_TO,list of algorithms
6062,markov decision process,SUBJECT,markov processes
6063,markov decision process,SUBJECT,dynamic programming
6064,markov decision process,SUBJECT,optimal decisions
6065,markov decision process,SUBJECT,stochastic control
6066,temporal difference learning,CLOSELY_RELATED_TO,list of algorithms
6067,temporal difference learning,SUBJECT,computational neuroscience
6068,temporal difference learning,SUBJECT,machine learning algorithms
6069,relevance vector machine,CLOSELY_RELATED_TO,list of algorithms
6070,relevance vector machine,SUBJECT,classification algorithms
6071,relevance vector machine,SUBJECT,kernel methods for machine learning
6072,relevance vector machine,SUBJECT,nonparametric bayesian statistics
6073,supervised learning (page does not exist),CLOSELY_RELATED_TO,list of algorithms
6074,support vector machines,CLOSELY_RELATED_TO,list of algorithms
6075,support vector machines,SUBJECT,classification algorithms
6076,support vector machines,SUBJECT,statistical classification
6077,support vector machines,SUBJECT,support vector machines
6078,structured svm,CLOSELY_RELATED_TO,list of algorithms
6079,structured svm,CLOSELY_RELATED_TO,list of algorithms
6080,winnow algorithm,CLOSELY_RELATED_TO,list of algorithms
6081,winnow algorithm,SUBJECT,classification algorithms
6082,multiplicative weight update method,CLOSELY_RELATED_TO,list of algorithms
6083,apriori algorithm,CLOSELY_RELATED_TO,list of algorithms
6084,apriori algorithm,SUBJECT,data mining algorithms
6085,apriori algorithm,SUBJECT,articles with example pseudocode
6086,eclat algorithm,CLOSELY_RELATED_TO,list of algorithms
6087,eclat algorithm,SUBJECT,data mining
6088,eclat algorithm,SUBJECT,data management
6089,association rule learning,CLOSELY_RELATED_TO,list of algorithms
6090,association rule learning,SUBJECT,data mining
6091,association rule learning,SUBJECT,data management
6092,one-attribute rule,CLOSELY_RELATED_TO,list of algorithms
6093,association rule learning,CLOSELY_RELATED_TO,list of algorithms
6094,association rule learning,SUBJECT,data mining
6095,association rule learning,SUBJECT,data management
6096,adaboost,CLOSELY_RELATED_TO,list of algorithms
6097,adaboost,SUBJECT,classification algorithms
6098,adaboost,SUBJECT,ensemble learning
6099,brownboost,CLOSELY_RELATED_TO,list of algorithms
6100,logitboost,CLOSELY_RELATED_TO,list of algorithms
6101,logistic regression,CLOSELY_RELATED_TO,list of algorithms
6102,logistic regression,SUBJECT,prediction
6103,logistic regression,SUBJECT,regression analysis
6104,logistic regression,SUBJECT,log-linear models
6105,lpboost,CLOSELY_RELATED_TO,list of algorithms
6106,linear programming,CLOSELY_RELATED_TO,list of algorithms
6107,linear programming,SUBJECT,convex optimization
6108,linear programming,SUBJECT,geometric algorithms
6109,linear programming,SUBJECT,linear programming
6110,linear programming,SUBJECT,p-complete problems
6111,linear programming,SUBJECT,operations research
6112,grabcut,CLOSELY_RELATED_TO,list of algorithms
6113,grabcut,SUBJECT,image segmentation
6114,graph cuts in computer vision,CLOSELY_RELATED_TO,list of algorithms
6115,graph cuts in computer vision,SUBJECT,computational problems in graph theory
6116,graph cuts in computer vision,SUBJECT,bayesian statistics
6117,graph cuts in computer vision,SUBJECT,computer vision
6118,c4.5 algorithm,CLOSELY_RELATED_TO,list of algorithms
6119,c4.5 algorithm,SUBJECT,algorithms
6120,c4.5 algorithm,SUBJECT,articles with example pseudocode
6121,c4.5 algorithm,SUBJECT,mathematical logic
6122,c4.5 algorithm,SUBJECT,theoretical computer science
6123,id3 algorithm,CLOSELY_RELATED_TO,list of algorithms
6124,k-nearest neighbors,CLOSELY_RELATED_TO,list of algorithms
6125,k-nearest neighbors,SUBJECT,broad-concept articles
6126,feature space,CLOSELY_RELATED_TO,list of algorithms
6127,backpropagation,CLOSELY_RELATED_TO,list of algorithms
6128,backpropagation,SUBJECT,articles with example pseudocode
6129,backpropagation,SUBJECT,artificial neural networks
6130,backpropagation,SUBJECT,machine learning algorithms
6131,supervised learning,CLOSELY_RELATED_TO,list of algorithms
6132,supervised learning,SUBJECT,machine learning
6133,hopfield net,CLOSELY_RELATED_TO,list of algorithms
6134,hopfield net,SUBJECT,artificial neural networks
6135,recurrent neural network,CLOSELY_RELATED_TO,list of algorithms
6136,recurrent neural network,SUBJECT,artificial intelligence
6137,recurrent neural network,SUBJECT,artificial neural networks
6138,perceptron,CLOSELY_RELATED_TO,list of algorithms
6139,perceptron,SUBJECT,articles with example python code
6140,perceptron,SUBJECT,artificial neural networks
6141,perceptron,SUBJECT,classification algorithms
6142,linear classifier,CLOSELY_RELATED_TO,list of algorithms
6143,linear classifier,SUBJECT,classification algorithms
6144,linear classifier,SUBJECT,statistical classification
6145,pulse-coupled neural networks,CLOSELY_RELATED_TO,list of algorithms
6146,artificial neural network,CLOSELY_RELATED_TO,list of algorithms
6147,artificial neural network,SUBJECT,artificial neural networks
6148,artificial neural network,SUBJECT,classification algorithms
6149,artificial neural network,SUBJECT,computational neuroscience
6150,artificial neural network,SUBJECT,computational statistics
6151,artificial neural network,SUBJECT,mathematical psychology
6152,visual cortex,CLOSELY_RELATED_TO,list of algorithms
6153,visual cortex,SUBJECT,brain
6154,visual cortex,SUBJECT,central nervous system
6155,visual cortex,SUBJECT,cerebrum
6156,visual cortex,SUBJECT,visual perception
6157,bionics,CLOSELY_RELATED_TO,list of algorithms
6158,bionics,SUBJECT,bionics
6159,bionics,SUBJECT,articles containing video clips
6160,radial basis function network,CLOSELY_RELATED_TO,list of algorithms
6161,radial basis function network,SUBJECT,artificial neural networks
6162,radial basis function network,SUBJECT,classification algorithms
6163,radial basis function network,SUBJECT,computational statistics
6164,radial basis function network,SUBJECT,regression analysis
6165,radial basis function network,SUBJECT,machine learning algorithms
6166,basis function,CLOSELY_RELATED_TO,list of algorithms
6167,basis function,SUBJECT,fourier analysis
6168,basis function,SUBJECT,linear algebra
6169,basis function,SUBJECT,numerical analysis
6170,basis function,SUBJECT,numerical linear algebra
6171,basis function,SUBJECT,types of functions
6172,self-organizing map,CLOSELY_RELATED_TO,list of algorithms
6173,self-organizing map,SUBJECT,artificial neural networks
6174,self-organizing map,SUBJECT,finnish inventions
6175,self-organizing map,SUBJECT,data clustering algorithms
6176,self-organizing map,SUBJECT,dimension reduction
6177,q-learning,CLOSELY_RELATED_TO,list of algorithms
6178,q-learning,SUBJECT,articles containing video clips
6179,q-learning,SUBJECT,cognitive science
6180,q-learning,SUBJECT,developmental psychology
6181,q-learning,SUBJECT,educational psychology
6182,q-learning,SUBJECT,intelligence
6183,q-learning,SUBJECT,learning
6184,q-learning,SUBJECT,neuropsychological assessment
6185,q-learning,SUBJECT,systems science
6186,state-action-reward-state-action,CLOSELY_RELATED_TO,list of algorithms
6187,markov decision process,CLOSELY_RELATED_TO,list of algorithms
6188,markov decision process,SUBJECT,markov processes
6189,markov decision process,SUBJECT,dynamic programming
6190,markov decision process,SUBJECT,optimal decisions
6191,markov decision process,SUBJECT,stochastic control
6192,temporal difference learning,CLOSELY_RELATED_TO,list of algorithms
6193,temporal difference learning,SUBJECT,computational neuroscience
6194,temporal difference learning,SUBJECT,machine learning algorithms
6195,structured svm,CLOSELY_RELATED_TO,list of algorithms
6196,programming language theory,CLOSELY_RELATED_TO,list of algorithms
6197,programming language theory,SUBJECT,programming language theory
6198,c3 linearization,CLOSELY_RELATED_TO,list of algorithms
6199,c3 linearization,SUBJECT,differential calculus
6200,c3 linearization,SUBJECT,dynamical systems
6201,chaitin's algorithm,CLOSELY_RELATED_TO,list of algorithms
6202,chaitin's algorithm,SUBJECT,graph algorithms
6203,hindley-milner type inference,CLOSELY_RELATED_TO,list of algorithms
6204,rete algorithm,CLOSELY_RELATED_TO,list of algorithms
6205,rete algorithm,SUBJECT,expert systems
6206,rete algorithm,SUBJECT,pattern matching
6207,start symbol (formal languages),CLOSELY_RELATED_TO,list of algorithms
6208,start symbol (formal languages),SUBJECT,automata (computation)
6209,start symbol (formal languages),SUBJECT,formal languages
6210,start symbol (formal languages),SUBJECT,grammar
6211,start symbol (formal languages),SUBJECT,linguistics
6212,start symbol (formal languages),SUBJECT,mathematical logic
6213,start symbol (formal languages),SUBJECT,syntax
6214,sethi-ullman algorithm,CLOSELY_RELATED_TO,list of algorithms
6215,parsing,CLOSELY_RELATED_TO,list of algorithms
6216,parsing,SUBJECT,parsing
6217,parsing,SUBJECT,algorithms on strings
6218,parsing,SUBJECT,compiler construction
6219,cyk algorithm,CLOSELY_RELATED_TO,list of algorithms
6220,cyk algorithm,SUBJECT,parsing algorithms
6221,context-free grammar,CLOSELY_RELATED_TO,list of algorithms
6222,context-free grammar,SUBJECT,1956 in computer science
6223,context-free grammar,SUBJECT,compiler construction
6224,context-free grammar,SUBJECT,formal languages
6225,context-free grammar,SUBJECT,programming language topics
6226,context-free grammar,SUBJECT,wikipedia articles with ascii art
6227,chomsky normal form,CLOSELY_RELATED_TO,list of algorithms
6228,chomsky normal form,SUBJECT,formal languages
6229,chomsky normal form,SUBJECT,noam chomsky
6230,earley parser,CLOSELY_RELATED_TO,list of algorithms
6231,earley parser,SUBJECT,dynamic programming
6232,earley parser,SUBJECT,parsing algorithms
6233,context-free grammar,CLOSELY_RELATED_TO,list of algorithms
6234,context-free grammar,SUBJECT,1956 in computer science
6235,context-free grammar,SUBJECT,compiler construction
6236,context-free grammar,SUBJECT,formal languages
6237,context-free grammar,SUBJECT,programming language topics
6238,context-free grammar,SUBJECT,wikipedia articles with ascii art
6239,glr parser,CLOSELY_RELATED_TO,list of algorithms
6240,glr parser,SUBJECT,parsing algorithms
6241,context-free grammar,CLOSELY_RELATED_TO,list of algorithms
6242,context-free grammar,SUBJECT,1956 in computer science
6243,context-free grammar,SUBJECT,compiler construction
6244,context-free grammar,SUBJECT,formal languages
6245,context-free grammar,SUBJECT,programming language topics
6246,context-free grammar,SUBJECT,wikipedia articles with ascii art
6247,masaru tomita,CLOSELY_RELATED_TO,list of algorithms
6248,linear time,CLOSELY_RELATED_TO,list of algorithms
6249,linear time,SUBJECT,analysis of algorithms
6250,linear time,SUBJECT,computational complexity theory
6251,linear time,SUBJECT,computational resources
6252,inside-outside algorithm,CLOSELY_RELATED_TO,list of algorithms
6253,probabilistic context-free grammar,CLOSELY_RELATED_TO,list of algorithms
6254,probabilistic context-free grammar,SUBJECT,natural language parsing
6255,probabilistic context-free grammar,SUBJECT,bioinformatics
6256,probabilistic context-free grammar,SUBJECT,formal languages
6257,probabilistic context-free grammar,SUBJECT,statistical natural language processing
6258,probabilistic context-free grammar,SUBJECT,language modeling
6259,probabilistic context-free grammar,SUBJECT,probabilistic models
6260,ll parser,CLOSELY_RELATED_TO,list of algorithms
6261,linear time,CLOSELY_RELATED_TO,list of algorithms
6262,linear time,SUBJECT,analysis of algorithms
6263,linear time,SUBJECT,computational complexity theory
6264,linear time,SUBJECT,computational resources
6265,context-free grammar,CLOSELY_RELATED_TO,list of algorithms
6266,context-free grammar,SUBJECT,1956 in computer science
6267,context-free grammar,SUBJECT,compiler construction
6268,context-free grammar,SUBJECT,formal languages
6269,context-free grammar,SUBJECT,programming language topics
6270,context-free grammar,SUBJECT,wikipedia articles with ascii art
6271,lr parser,CLOSELY_RELATED_TO,list of algorithms
6272,lr parser,SUBJECT,parsing algorithms
6273,linear time,CLOSELY_RELATED_TO,list of algorithms
6274,linear time,SUBJECT,analysis of algorithms
6275,linear time,SUBJECT,computational complexity theory
6276,linear time,SUBJECT,computational resources
6277,context-free grammar,CLOSELY_RELATED_TO,list of algorithms
6278,context-free grammar,SUBJECT,1956 in computer science
6279,context-free grammar,SUBJECT,compiler construction
6280,context-free grammar,SUBJECT,formal languages
6281,context-free grammar,SUBJECT,programming language topics
6282,context-free grammar,SUBJECT,wikipedia articles with ascii art
6283,canonical lr parser,CLOSELY_RELATED_TO,list of algorithms
6284,canonical lr parser,SUBJECT,parsing algorithms
6285,look-ahead lr parser,CLOSELY_RELATED_TO,list of algorithms
6286,operator-precedence parser,CLOSELY_RELATED_TO,list of algorithms
6287,operator-precedence parser,SUBJECT,articles with example c code
6288,operator-precedence parser,SUBJECT,parsing algorithms
6289,simple lr parser,CLOSELY_RELATED_TO,list of algorithms
6290,simple precedence parser,CLOSELY_RELATED_TO,list of algorithms
6291,simple precedence parser,SUBJECT,parsing algorithms
6292,canonical lr parser,CLOSELY_RELATED_TO,list of algorithms
6293,canonical lr parser,SUBJECT,parsing algorithms
6294,look-ahead lr parser,CLOSELY_RELATED_TO,list of algorithms
6295,operator-precedence parser,CLOSELY_RELATED_TO,list of algorithms
6296,operator-precedence parser,SUBJECT,articles with example c code
6297,operator-precedence parser,SUBJECT,parsing algorithms
6298,simple lr parser,CLOSELY_RELATED_TO,list of algorithms
6299,simple precedence parser,CLOSELY_RELATED_TO,list of algorithms
6300,simple precedence parser,SUBJECT,parsing algorithms
6301,packrat parser,CLOSELY_RELATED_TO,list of algorithms
6302,packrat parser,SUBJECT,formal languages
6303,packrat parser,SUBJECT,parsing algorithms
6304,linear time,CLOSELY_RELATED_TO,list of algorithms
6305,linear time,SUBJECT,analysis of algorithms
6306,linear time,SUBJECT,computational complexity theory
6307,linear time,SUBJECT,computational resources
6308,context-free grammar,CLOSELY_RELATED_TO,list of algorithms
6309,context-free grammar,SUBJECT,1956 in computer science
6310,context-free grammar,SUBJECT,compiler construction
6311,context-free grammar,SUBJECT,formal languages
6312,context-free grammar,SUBJECT,programming language topics
6313,context-free grammar,SUBJECT,wikipedia articles with ascii art
6314,parsing expression grammar,CLOSELY_RELATED_TO,list of algorithms
6315,parsing expression grammar,SUBJECT,formal languages
6316,parsing expression grammar,SUBJECT,parsing algorithms
6317,recursive descent parser,CLOSELY_RELATED_TO,list of algorithms
6318,recursive descent parser,SUBJECT,articles with example c code
6319,recursive descent parser,SUBJECT,parsing algorithms
6320,top-down parsing,CLOSELY_RELATED_TO,list of algorithms
6321,top-down parsing,SUBJECT,parsing algorithms
6322,shunting yard algorithm,CLOSELY_RELATED_TO,list of algorithms
6323,shunting yard algorithm,SUBJECT,dutch inventions
6324,shunting yard algorithm,SUBJECT,edsger w. dijkstra
6325,shunting yard algorithm,SUBJECT,parsing algorithms
6326,pratt parser,CLOSELY_RELATED_TO,list of algorithms
6327,pratt parser,SUBJECT,parsing algorithms
6328,lexical analysis,CLOSELY_RELATED_TO,list of algorithms
6329,lexical analysis,SUBJECT,parsing
6330,lexical analysis,SUBJECT,compiler construction
6331,lexical analysis,SUBJECT,programming language implementation
6332,lexical analysis,SUBJECT,interpreters (computing)
6333,canonical lr parser,CLOSELY_RELATED_TO,list of algorithms
6334,canonical lr parser,SUBJECT,parsing algorithms
6335,look-ahead lr parser,CLOSELY_RELATED_TO,list of algorithms
6336,operator-precedence parser,CLOSELY_RELATED_TO,list of algorithms
6337,operator-precedence parser,SUBJECT,articles with example c code
6338,operator-precedence parser,SUBJECT,parsing algorithms
6339,simple lr parser,CLOSELY_RELATED_TO,list of algorithms
6340,simple precedence parser,CLOSELY_RELATED_TO,list of algorithms
6341,simple precedence parser,SUBJECT,parsing algorithms
6342,quantum algorithm,CLOSELY_RELATED_TO,list of algorithms
6343,quantum algorithm,SUBJECT,quantum algorithms
6344,quantum algorithm,SUBJECT,quantum computing
6345,quantum algorithm,SUBJECT,quantum information science
6346,quantum algorithm,SUBJECT,theoretical computer science
6347,deutsch–jozsa algorithm,CLOSELY_RELATED_TO,list of algorithms
6348,grover's algorithm,CLOSELY_RELATED_TO,list of algorithms
6349,grover's algorithm,SUBJECT,quantum algorithms
6350,grover's algorithm,SUBJECT,search algorithms
6351,shor's algorithm,CLOSELY_RELATED_TO,list of algorithms
6352,shor's algorithm,SUBJECT,post-quantum cryptography
6353,shor's algorithm,SUBJECT,quantum algorithms
6354,shor's algorithm,SUBJECT,articles containing proofs
6355,shor's algorithm,SUBJECT,integer factorization algorithms
6356,shor's algorithm,SUBJECT,quantum information science
6357,exponential function,CLOSELY_RELATED_TO,list of algorithms
6358,exponential function,SUBJECT,analytic functions
6359,exponential function,SUBJECT,e (mathematical constant)
6360,exponential function,SUBJECT,elementary special functions
6361,exponential function,SUBJECT,exponentials
6362,exponential function,SUBJECT,special hypergeometric functions
6363,simon's algorithm,CLOSELY_RELATED_TO,list of algorithms
6364,simon's algorithm,SUBJECT,quantum algorithms
6365,exponential function,CLOSELY_RELATED_TO,list of algorithms
6366,exponential function,SUBJECT,analytic functions
6367,exponential function,SUBJECT,e (mathematical constant)
6368,exponential function,SUBJECT,elementary special functions
6369,exponential function,SUBJECT,exponentials
6370,exponential function,SUBJECT,special hypergeometric functions
6371,theory of computation,CLOSELY_RELATED_TO,list of algorithms
6372,theory of computation,SUBJECT,theory of computation
6373,dfa minimization,CLOSELY_RELATED_TO,list of algorithms
6374,dfa minimization,SUBJECT,articles with example pseudocode
6375,dfa minimization,SUBJECT,finite automata
6376,dfa minimization,CLOSELY_RELATED_TO,list of algorithms
6377,dfa minimization,SUBJECT,articles with example pseudocode
6378,dfa minimization,SUBJECT,finite automata
6379,dfa minimization,CLOSELY_RELATED_TO,list of algorithms
6380,dfa minimization,SUBJECT,articles with example pseudocode
6381,dfa minimization,SUBJECT,finite automata
6382,dfa minimization,CLOSELY_RELATED_TO,list of algorithms
6383,dfa minimization,SUBJECT,articles with example pseudocode
6384,dfa minimization,SUBJECT,finite automata
6385,powerset construction,CLOSELY_RELATED_TO,list of algorithms
6386,powerset construction,SUBJECT,finite automata
6387,deterministic automaton,CLOSELY_RELATED_TO,list of algorithms
6388,deterministic automaton,SUBJECT,automata (computation)
6389,tarski–kuratowski algorithm,CLOSELY_RELATED_TO,list of algorithms
6390,non-deterministic algorithm,CLOSELY_RELATED_TO,list of algorithms
6391,arithmetical hierarchy,CLOSELY_RELATED_TO,list of algorithms
6392,arithmetical hierarchy,SUBJECT,mathematical logic hierarchies
6393,arithmetical hierarchy,SUBJECT,complexity classes
6394,arithmetical hierarchy,SUBJECT,computability theory
6395,arithmetical hierarchy,SUBJECT,hierarchy
6396,arithmetical hierarchy,SUBJECT,effective descriptive set theory
6397,analytical hierarchy,CLOSELY_RELATED_TO,list of algorithms
6398,analytical hierarchy,SUBJECT,mathematical logic hierarchies
6399,analytical hierarchy,SUBJECT,computability theory
6400,analytical hierarchy,SUBJECT,hierarchy
6401,analytical hierarchy,SUBJECT,effective descriptive set theory
6402,coding theory,CLOSELY_RELATED_TO,list of algorithms
6403,coding theory,SUBJECT,coding theory
6404,coding theory,SUBJECT,error detection and correction
6405,error detection and correction,CLOSELY_RELATED_TO,list of algorithms
6406,error detection and correction,SUBJECT,computer errors
6407,error detection and correction,SUBJECT,error detection and correction
6408,bch code,CLOSELY_RELATED_TO,list of algorithms
6409,berlekamp–massey algorithm,CLOSELY_RELATED_TO,list of algorithms
6410,peterson–gorenstein–zierler algorithm,CLOSELY_RELATED_TO,list of algorithms
6411,reed–solomon error correction,CLOSELY_RELATED_TO,list of algorithms
6412,berlekamp–massey algorithm,CLOSELY_RELATED_TO,list of algorithms
6413,peterson–gorenstein–zierler algorithm,CLOSELY_RELATED_TO,list of algorithms
6414,reed–solomon error correction,CLOSELY_RELATED_TO,list of algorithms
6415,bcjr algorithm,CLOSELY_RELATED_TO,list of algorithms
6416,forward error correction,CLOSELY_RELATED_TO,list of algorithms
6417,forward error correction,SUBJECT,error detection and correction
6418,gray code,CLOSELY_RELATED_TO,list of algorithms
6419,gray code,SUBJECT,data transmission
6420,gray code,SUBJECT,numeral systems
6421,hamming code,CLOSELY_RELATED_TO,list of algorithms
6422,hamming code,SUBJECT,1951 in computer science
6423,hamming code,SUBJECT,coding theory
6424,hamming code,SUBJECT,american inventions
6425,hamming code,SUBJECT,computer arithmetic
6426,hamming code,SUBJECT,error detection and correction
6427,"hamming(7,4)",CLOSELY_RELATED_TO,list of algorithms
6428,hamming code,CLOSELY_RELATED_TO,list of algorithms
6429,hamming code,SUBJECT,1951 in computer science
6430,hamming code,SUBJECT,coding theory
6431,hamming code,SUBJECT,american inventions
6432,hamming code,SUBJECT,computer arithmetic
6433,hamming code,SUBJECT,error detection and correction
6434,hamming distance,CLOSELY_RELATED_TO,list of algorithms
6435,hamming distance,SUBJECT,coding theory
6436,hamming distance,SUBJECT,string similarity measures
6437,hamming distance,SUBJECT,articles with example c++ code
6438,hamming distance,SUBJECT,articles with example python code
6439,hamming distance,SUBJECT,cubes
6440,hamming distance,SUBJECT,metric geometry
6441,hamming weight,CLOSELY_RELATED_TO,list of algorithms
6442,hamming weight,SUBJECT,coding theory
6443,hamming weight,SUBJECT,articles with example c code
6444,"hamming(7,4)",CLOSELY_RELATED_TO,list of algorithms
6445,hamming code,CLOSELY_RELATED_TO,list of algorithms
6446,hamming code,SUBJECT,1951 in computer science
6447,hamming code,SUBJECT,coding theory
6448,hamming code,SUBJECT,american inventions
6449,hamming code,SUBJECT,computer arithmetic
6450,hamming code,SUBJECT,error detection and correction
6451,hamming distance,CLOSELY_RELATED_TO,list of algorithms
6452,hamming distance,SUBJECT,coding theory
6453,hamming distance,SUBJECT,string similarity measures
6454,hamming distance,SUBJECT,articles with example c++ code
6455,hamming distance,SUBJECT,articles with example python code
6456,hamming distance,SUBJECT,cubes
6457,hamming distance,SUBJECT,metric geometry
6458,hamming weight,CLOSELY_RELATED_TO,list of algorithms
6459,hamming weight,SUBJECT,coding theory
6460,hamming weight,SUBJECT,articles with example c code
6461,redundancy check,CLOSELY_RELATED_TO,list of algorithms
6462,redundancy check,SUBJECT,computer errors
6463,redundancy check,SUBJECT,error detection and correction
6464,adler-32,CLOSELY_RELATED_TO,list of algorithms
6465,adler-32,SUBJECT,german-language surnames
6466,adler-32,SUBJECT,jewish surnames
6467,adler-32,SUBJECT,yiddish-language surnames
6468,cyclic redundancy check,CLOSELY_RELATED_TO,list of algorithms
6469,cyclic redundancy check,SUBJECT,cyclic redundancy checks
6470,cyclic redundancy check,SUBJECT,binary arithmetic
6471,cyclic redundancy check,SUBJECT,finite fields
6472,cyclic redundancy check,SUBJECT,wikipedia articles with ascii art
6473,damm algorithm,CLOSELY_RELATED_TO,list of algorithms
6474,damm algorithm,SUBJECT,algebraic structures
6475,damm algorithm,SUBJECT,checksum algorithms
6476,damm algorithm,SUBJECT,group theory
6477,damm algorithm,SUBJECT,latin squares
6478,fletcher's checksum,CLOSELY_RELATED_TO,list of algorithms
6479,fletcher's checksum,SUBJECT,checksum algorithms
6480,longitudinal redundancy check,CLOSELY_RELATED_TO,list of algorithms
6481,longitudinal redundancy check,SUBJECT,error detection and correction
6482,luhn algorithm,CLOSELY_RELATED_TO,list of algorithms
6483,luhn algorithm,SUBJECT,articles with example python code
6484,luhn algorithm,SUBJECT,checksum algorithms
6485,luhn algorithm,SUBJECT,error detection and correction
6486,luhn algorithm,SUBJECT,modular arithmetic
6487,luhn mod n algorithm,CLOSELY_RELATED_TO,list of algorithms
6488,parity bit,CLOSELY_RELATED_TO,list of algorithms
6489,parity bit,SUBJECT,parity (mathematics)
6490,parity bit,SUBJECT,raid
6491,parity bit,SUBJECT,binary arithmetic
6492,parity bit,SUBJECT,data transmission
6493,parity bit,SUBJECT,error detection and correction
6494,verhoeff algorithm,CLOSELY_RELATED_TO,list of algorithms
6495,verhoeff algorithm,SUBJECT,checksum algorithms
6496,verhoeff algorithm,SUBJECT,error detection and correction
6497,verhoeff algorithm,SUBJECT,modular arithmetic
6498,adler-32,CLOSELY_RELATED_TO,list of algorithms
6499,adler-32,SUBJECT,german-language surnames
6500,adler-32,SUBJECT,jewish surnames
6501,adler-32,SUBJECT,yiddish-language surnames
6502,cyclic redundancy check,CLOSELY_RELATED_TO,list of algorithms
6503,cyclic redundancy check,SUBJECT,cyclic redundancy checks
6504,cyclic redundancy check,SUBJECT,binary arithmetic
6505,cyclic redundancy check,SUBJECT,finite fields
6506,cyclic redundancy check,SUBJECT,wikipedia articles with ascii art
6507,damm algorithm,CLOSELY_RELATED_TO,list of algorithms
6508,damm algorithm,SUBJECT,algebraic structures
6509,damm algorithm,SUBJECT,checksum algorithms
6510,damm algorithm,SUBJECT,group theory
6511,damm algorithm,SUBJECT,latin squares
6512,fletcher's checksum,CLOSELY_RELATED_TO,list of algorithms
6513,fletcher's checksum,SUBJECT,checksum algorithms
6514,longitudinal redundancy check,CLOSELY_RELATED_TO,list of algorithms
6515,longitudinal redundancy check,SUBJECT,error detection and correction
6516,luhn algorithm,CLOSELY_RELATED_TO,list of algorithms
6517,luhn algorithm,SUBJECT,articles with example python code
6518,luhn algorithm,SUBJECT,checksum algorithms
6519,luhn algorithm,SUBJECT,error detection and correction
