,Node1,Relation,Node2
6235,ieee 829,SUBJECT,"piscataway, new jersey"
6236,ieee 829,SUBJECT,organizations based in new york city
6237,doi (identifier),CLOSELY_RELATED_TO,configuration management
6238,isbn (identifier),CLOSELY_RELATED_TO,configuration management
6239,stanag 4427 on cm,CLOSELY_RELATED_TO,configuration management
6240,cmmi,CLOSELY_RELATED_TO,configuration management
6241,change detection,SEE_ALSO,configuration management
6242,change detection,SUBJECT,change detection
6243,granular configuration automation,SEE_ALSO,configuration management
6244,granular configuration automation,SUBJECT,configuration management
6245,granular configuration automation,SUBJECT,it risk management
6246,granular configuration automation,SUBJECT,information technology management
6247,granular configuration automation,SUBJECT,business continuity and disaster recovery
6248,granular configuration automation,SUBJECT,cloud computing
6249,comparison of open source configuration management software,SEE_ALSO,configuration management
6250,comparison of open source configuration management software,SUBJECT,configuration management
6251,comparison of open source configuration management software,SUBJECT,free software lists and comparisons
6252,comparison of open source configuration management software,SUBJECT,software comparisons
6253,dependency (project management),SEE_ALSO,configuration management
6254,dependency (project management),SUBJECT,project management
6255,interchangeable parts,SEE_ALSO,configuration management
6256,interchangeable parts,SUBJECT,firearm components
6257,interchangeable parts,SUBJECT,history of science and technology in the united states
6258,interchangeable parts,SUBJECT,manufacturing
6259,infrastructure as code,SEE_ALSO,configuration management
6260,infrastructure as code,SUBJECT,configuration management
6261,infrastructure as code,SUBJECT,agile software development
6262,infrastructure as code,SUBJECT,software development process
6263,infrastructure as code,SUBJECT,systems engineering
6264,infrastructure as code,SUBJECT,orchestration software
6265,continuous configuration automation,SEE_ALSO,configuration management
6266,system configuration,SEE_ALSO,configuration management
6267,system configuration,SUBJECT,systems engineering
6268,systems management,SEE_ALSO,configuration management
6269,systems management,SUBJECT,computer systems
6270,systems management,SUBJECT,system administration
6271,web service choreography,SEE_ALSO,orchestration (computing)
6272,configuration management,SEE_ALSO,orchestration (computing)
6273,configuration management,SUBJECT,configuration management
6274,configuration management,SUBJECT,method engineering
6275,configuration management,SUBJECT,version control systems
6276,configuration management,SUBJECT,computer occupations
6277,configuration management,SUBJECT,systems engineering
6278,configuration management,SUBJECT,technical communication
6279,infrastructure as code,SEE_ALSO,orchestration (computing)
6280,infrastructure as code,SUBJECT,configuration management
6281,infrastructure as code,SUBJECT,agile software development
6282,infrastructure as code,SUBJECT,software development process
6283,infrastructure as code,SUBJECT,systems engineering
6284,infrastructure as code,SUBJECT,orchestration software
6285,server provisioning,SEE_ALSO,orchestration (computing)
6286,service-oriented architecture,SEE_ALSO,orchestration (computing)
6287,service-oriented architecture,SUBJECT,enterprise application integration
6288,service-oriented architecture,SUBJECT,web services
6289,service-oriented architecture,SUBJECT,service-oriented (business computing)
6290,service-oriented architecture,SUBJECT,architectural pattern (computer science)
6291,service-oriented architecture,SUBJECT,software design patterns
6292,kubernetes,SEE_ALSO,orchestration (computing)
6293,kubernetes,SUBJECT,virtualization-related software for linux
6294,kubernetes,SUBJECT,software using the apache license
6295,kubernetes,SUBJECT,free software programmed in go
6296,kubernetes,SUBJECT,free software for cloud computing
6297,kubernetes,SUBJECT,cloud infrastructure
6298,job scheduler,SEE_ALSO,orchestration (computing)
6299,job scheduler,SUBJECT,job scheduling
6300,business architecture,SEE_ALSO,value stream
6301,business architecture,SUBJECT,enterprise architecture
6302,business architecture,SUBJECT,management science
6303,hackathon,CLOSELY_RELATED_TO,scrum (software development)
6304,hackathon,SUBJECT,hackathons
6305,hackathon,SUBJECT,hacker culture
6306,hackathon,SUBJECT,internet slang
6307,hackathon,SUBJECT,software developer communities
6308,hackathon,SUBJECT,software development events
6309,hackathon,SUBJECT,openbsd
6310,timeboxing,CLOSELY_RELATED_TO,scrum (software development)
6311,timeboxing,SUBJECT,software project management
6312,timeboxing,SUBJECT,lean manufacturing
6313,timeboxing,SUBJECT,agile software development
6314,timeboxing,SUBJECT,time management
6315,timeboxing,SUBJECT,dynamic systems development method
6316,timeboxing,CLOSELY_RELATED_TO,scrum (software development)
6317,timeboxing,SUBJECT,software project management
6318,timeboxing,SUBJECT,lean manufacturing
6319,timeboxing,SUBJECT,agile software development
6320,timeboxing,SUBJECT,time management
6321,timeboxing,SUBJECT,dynamic systems development method
6322,timeboxing,CLOSELY_RELATED_TO,scrum (software development)
6323,timeboxing,SUBJECT,software project management
6324,timeboxing,SUBJECT,lean manufacturing
6325,timeboxing,SUBJECT,agile software development
6326,timeboxing,SUBJECT,time management
6327,timeboxing,SUBJECT,dynamic systems development method
6328,technology demo,CLOSELY_RELATED_TO,scrum (software development)
6329,technology demo,SUBJECT,innovation
6330,technology demo,SUBJECT,prototypes
6331,continual improvement process,CLOSELY_RELATED_TO,scrum (software development)
6332,continual improvement process,SUBJECT,lean manufacturing
6333,continual improvement process,SUBJECT,japanese business terms
6334,burn down chart,CLOSELY_RELATED_TO,scrum (software development)
6335,t-shaped skills,CLOSELY_RELATED_TO,scrum (software development)
6336,user acceptance testing,CLOSELY_RELATED_TO,scrum (software development)
6337,user acceptance testing,SUBJECT,hardware testing
6338,user acceptance testing,SUBJECT,procurement
6339,user acceptance testing,SUBJECT,software testing
6340,product life-cycle theory,CLOSELY_RELATED_TO,scrum (software development)
6341,legacy system,CLOSELY_RELATED_TO,scrum (software development)
6342,legacy system,SUBJECT,legacy hardware
6343,legacy system,SUBJECT,legacy systems
6344,legacy system,SUBJECT,technological change
6345,quality control,CLOSELY_RELATED_TO,scrum (software development)
6346,quality control,SUBJECT,design for x
6347,quality control,SUBJECT,engineering statistics
6348,quality control,SUBJECT,management
6349,quality control,SUBJECT,production and manufacturing
6350,quality control,SUBJECT,quality
6351,quality control,SUBJECT,quality control
6352,regression testing,CLOSELY_RELATED_TO,scrum (software development)
6353,regression testing,SUBJECT,extreme programming
6354,regression testing,SUBJECT,software testing
6355,waterfall model,CLOSELY_RELATED_TO,scrum (software development)
6356,waterfall model,SUBJECT,design
6357,waterfall model,SUBJECT,project management
6358,waterfall model,SUBJECT,software development philosophies
6359,scrumban,CLOSELY_RELATED_TO,scrum (software development)
6360,scrumban,SUBJECT,agile software development
6361,scrumban,SUBJECT,management
6362,scrumban,SUBJECT,production and manufacturing
6363,scrumban,SUBJECT,project management
6364,scrumban,SUBJECT,software development process
6365,agile testing,SEE_ALSO,scrum (software development)
6366,agile testing,SUBJECT,agile software development
6367,agile testing,SUBJECT,software testing
6368,disciplined agile delivery,SEE_ALSO,scrum (software development)
6369,disciplined agile delivery,SUBJECT,agile software development
6370,disciplined agile delivery,SUBJECT,project management
6371,disciplined agile delivery,SUBJECT,software development process
6372,high-performance teams,SEE_ALSO,scrum (software development)
6373,lean software development,SEE_ALSO,scrum (software development)
6374,lean software development,SUBJECT,lean manufacturing
6375,lean software development,SUBJECT,agile software development
6376,lean software development,SUBJECT,software development philosophies
6377,project management,SEE_ALSO,scrum (software development)
6378,project management,SUBJECT,ieee standards
6379,project management,SUBJECT,iso/iec standards
6380,project management,SUBJECT,management
6381,project management,SUBJECT,project management
6382,scrumedge,SEE_ALSO,scrum (software development)
6383,scrumedge,SUBJECT,agile software development
6384,scrumedge,SUBJECT,project management
6385,scrumedge,SUBJECT,proprietary software
6386,unified process,SEE_ALSO,scrum (software development)
6387,unified process,SUBJECT,software development process
6388,national library of brazil,CLOSELY_RELATED_TO,isbn (identifier)
6389,library and archives canada,CLOSELY_RELATED_TO,isbn (identifier)
6390,bibliothèque et archives nationales du québec,CLOSELY_RELATED_TO,isbn (identifier)
6391,hong kong public libraries,CLOSELY_RELATED_TO,isbn (identifier)
6392,ministry of human resource development,CLOSELY_RELATED_TO,isbn (identifier)
6393,national and university library of iceland,CLOSELY_RELATED_TO,isbn (identifier)
6394,national and university library of iceland,SUBJECT,academic libraries
6395,national and university library of iceland,SUBJECT,national libraries
6396,national and university library of iceland,SUBJECT,university of iceland
6397,national and university library of iceland,SUBJECT,library buildings completed in 1983
6398,national and university library of iceland,SUBJECT,deposit libraries
6399,national and university library of iceland,SUBJECT,1994 establishments in iceland
6400,national and university library of iceland,SUBJECT,libraries established in 1994
6401,national and university library of iceland,SUBJECT,libraries in iceland
6402,national and university library of iceland,SUBJECT,culture of reykjavík
6403,national and university library of iceland,SUBJECT,buildings and structures in reykjavík
6404,national bureau of classification (nbc),CLOSELY_RELATED_TO,isbn (identifier)
6405,national library of new zealand,CLOSELY_RELATED_TO,isbn (identifier)
6406,national library of new zealand,SUBJECT,government agencies of new zealand
6407,national library of new zealand,SUBJECT,national libraries
6408,national library of new zealand,SUBJECT,libraries in new zealand
6409,national library of new zealand,SUBJECT,deposit libraries
6410,national library of new zealand,SUBJECT,1965 establishments in new zealand
6411,national library of new zealand,SUBJECT,buildings and structures in wellington city
6412,national library of new zealand,SUBJECT,education in the wellington region
6413,national library of new zealand,SUBJECT,libraries established in 1965
6414,national library of new zealand,SUBJECT,libraries in wellington
6415,national library of new zealand,SUBJECT,archives in new zealand
6416,national library of pakistan,CLOSELY_RELATED_TO,isbn (identifier)
6417,national library of pakistan,SUBJECT,education in pakistan
6418,national library of pakistan,SUBJECT,national libraries
6419,national library of pakistan,SUBJECT,research libraries
6420,national library of pakistan,SUBJECT,1951 establishments in pakistan
6421,national library of pakistan,SUBJECT,photo archives
6422,national library of pakistan,SUBJECT,deposit libraries
6423,national library of pakistan,SUBJECT,history of pakistan
6424,national library of pakistan,SUBJECT,islamabad
6425,national library of pakistan,SUBJECT,pakistan federal departments and agencies
6426,national library of pakistan,SUBJECT,libraries established in 1951
6427,national library of pakistan,SUBJECT,world digital library partners
6428,national library of pakistan,SUBJECT,legislative libraries
6429,national library of pakistan,SUBJECT,isbn agencies
6430,national library of pakistan,SUBJECT,film archives
6431,national library of pakistan,SUBJECT,libraries in pakistan
6432,national library of the philippines,CLOSELY_RELATED_TO,isbn (identifier)
6433,national library of the philippines,SUBJECT,national libraries
6434,national library of the philippines,SUBJECT,buildings and structures in ermita
6435,national library of the philippines,SUBJECT,cultural properties of the philippines in metro manila
6436,national library of the philippines,SUBJECT,library buildings completed in 1961
6437,national library of the philippines,SUBJECT,deposit libraries
6438,national library of the philippines,SUBJECT,libraries established in 1901
6439,national library of the philippines,SUBJECT,libraries in metro manila
6440,national library of the philippines,SUBJECT,1901 establishments in the philippines
6441,national library of the philippines,SUBJECT,government agencies of the philippines under the office of the president
6442,national library of south africa,CLOSELY_RELATED_TO,isbn (identifier)
6443,national library of south africa,SUBJECT,libraries in cape town
6444,national library of south africa,SUBJECT,libraries in pretoria
6445,national library of south africa,SUBJECT,education in south africa
6446,national library of south africa,SUBJECT,national libraries
6447,national library of south africa,SUBJECT,south african culture
6448,national library of south africa,SUBJECT,deposit libraries
6449,national library of south africa,SUBJECT,1998 establishments in south africa
6450,national library of south africa,SUBJECT,libraries established in 1998
6451,national library of south africa,SUBJECT,isbn agencies
6452,national library of south africa,SUBJECT,government agencies of south africa
6453,ministry of culture and tourism (turkey),CLOSELY_RELATED_TO,isbn (identifier)
6454,nielsen holdings,CLOSELY_RELATED_TO,isbn (identifier)
6455,r. r. bowker,CLOSELY_RELATED_TO,isbn (identifier)
6456,amazon standard identification number,SEE_ALSO,isbn (identifier)
6457,book item and component identifier,SEE_ALSO,isbn (identifier)
6458,book item and component identifier,SUBJECT,universal identifiers
6459,coden,SEE_ALSO,isbn (identifier)
6460,coden,SUBJECT,unincorporated communities in alabama
6461,coden,SUBJECT,"unincorporated communities in mobile county, alabama"
6462,coden,SUBJECT,populated coastal places in alabama
6463,csbn (page does not exist),SEE_ALSO,isbn (identifier)
6464,chinese standard book number (page does not exist),SEE_ALSO,isbn (identifier)
6465,digital object identifier,SEE_ALSO,isbn (identifier)
6466,digital object identifier,SUBJECT,index (publishing)
6467,digital object identifier,SUBJECT,academic publishing
6468,digital object identifier,SUBJECT,electronic documents
6469,digital object identifier,SUBJECT,identifiers
6470,english short title catalogue,SEE_ALSO,isbn (identifier)
6471,ettn,SEE_ALSO,isbn (identifier)
6472,international standard audiovisual number,SEE_ALSO,isbn (identifier)
6473,international standard music number,SEE_ALSO,isbn (identifier)
6474,international standard recording code,SEE_ALSO,isbn (identifier)
6475,international standard serial number,SEE_ALSO,isbn (identifier)
6476,international standard serial number,SUBJECT,serial numbers
6477,international standard serial number,SUBJECT,checksum algorithms
6478,international standard serial number,SUBJECT,iso standards
6479,international standard serial number,SUBJECT,library science
6480,international standard serial number,SUBJECT,universal identifiers
6481,international standard text code,SEE_ALSO,isbn (identifier)
6482,international standard musical work code,SEE_ALSO,isbn (identifier)
6483,iswn,SEE_ALSO,isbn (identifier)
6484,library of congress control number,SEE_ALSO,isbn (identifier)
6485,license number (east german books) (page does not exist),SEE_ALSO,isbn (identifier)
6486,lsbn (page does not exist),SEE_ALSO,isbn (identifier)
6487,oclc,SEE_ALSO,isbn (identifier)
6488,oclc,SUBJECT,"companies based in dublin, ohio"
6489,oclc,SUBJECT,cooperatives in the united states
6490,oclc,SUBJECT,library cataloging and classification
6491,oclc,SUBJECT,organizations established in 1967
6492,oclc,SUBJECT,library-related organizations
6493,oclc,SUBJECT,library centers
6494,oclc,SUBJECT,library automation
6495,oclc,SUBJECT,bibliographic database providers
6496,oclc,SUBJECT,oclc
6497,oclc,SUBJECT,1967 establishments in ohio
6498,registration authority,SEE_ALSO,isbn (identifier)
6499,registration authority,SUBJECT,public records
6500,registration authority,SUBJECT,standards
6501,serial item and contribution identifier,SEE_ALSO,isbn (identifier)
6502,serial item and contribution identifier,SUBJECT,universal identifiers
6503,vd 16,SEE_ALSO,isbn (identifier)
6504,vd 17,SEE_ALSO,isbn (identifier)
6505,reliability engineering,CLOSELY_RELATED_TO,computer programming
6506,reliability engineering,SUBJECT,design for x
6507,reliability engineering,SUBJECT,failure
6508,reliability engineering,SUBJECT,reliability engineering
6509,reliability engineering,SUBJECT,engineering disciplines
6510,reliability engineering,SUBJECT,engineering statistics
6511,reliability engineering,SUBJECT,materials science
6512,reliability engineering,SUBJECT,software quality
6513,reliability engineering,SUBJECT,survival analysis
6514,reliability engineering,SUBJECT,systems engineering
6515,reliability engineering,SUBJECT,reliability analysis
6516,buffer overflow,CLOSELY_RELATED_TO,computer programming
6517,buffer overflow,SUBJECT,computer memory
6518,buffer overflow,SUBJECT,computer security exploits
6519,buffer overflow,SUBJECT,software bugs
6520,race condition,CLOSELY_RELATED_TO,computer programming
6521,race condition,SUBJECT,timing in electronic circuits
6522,race condition,SUBJECT,concurrency (computer science)
6523,race condition,SUBJECT,distributed computing problems
6524,race condition,SUBJECT,anti-patterns
6525,race condition,SUBJECT,computer security exploits
6526,race condition,SUBJECT,logic gates
6527,race condition,SUBJECT,logic in computer science
6528,race condition,SUBJECT,software bugs
6529,off-by-one error,CLOSELY_RELATED_TO,computer programming
6530,off-by-one error,SUBJECT,articles with example c code
6531,off-by-one error,SUBJECT,computer security exploits
6532,off-by-one error,SUBJECT,software bugs
6533,robustness (computer science),CLOSELY_RELATED_TO,computer programming
6534,robustness (computer science),SUBJECT,reliability engineering
6535,usability,CLOSELY_RELATED_TO,computer programming
6536,usability,SUBJECT,usability
6537,usability,SUBJECT,human–computer interaction
6538,usability,SUBJECT,technical communication
6539,ergonomics,CLOSELY_RELATED_TO,computer programming
6540,ergonomics,SUBJECT,ergonomics
6541,ergonomics,SUBJECT,industrial engineering
6542,ergonomics,SUBJECT,occupational safety and health
6543,ergonomics,SUBJECT,systems psychology
6544,software portability,CLOSELY_RELATED_TO,computer programming
6545,software portability,SUBJECT,software engineering
6546,computer hardware,CLOSELY_RELATED_TO,computer programming
6547,computer hardware,SUBJECT,computer hardware
6548,computer hardware,SUBJECT,electronics
6549,operating system,CLOSELY_RELATED_TO,computer programming
6550,operating system,SUBJECT,operating systems
6551,compiled,CLOSELY_RELATED_TO,computer programming
6552,compiled,SUBJECT,american inventions
6553,compiled,SUBJECT,compiler construction
6554,compiled,SUBJECT,compilers
6555,compiled,SUBJECT,computer libraries
6556,compiled,SUBJECT,programming language implementation
6557,compiled,SUBJECT,utility software types
6558,interpreter (computing),CLOSELY_RELATED_TO,computer programming
6559,interpreter (computing),SUBJECT,programming language implementation
6560,interpreter (computing),SUBJECT,interpreters (computing)
6561,maintainability,CLOSELY_RELATED_TO,computer programming
6562,maintainability,SUBJECT,design for x
6563,maintainability,SUBJECT,maintenance
6564,maintainability,SUBJECT,telecommunications engineering
6565,software bug,CLOSELY_RELATED_TO,computer programming
6566,software bug,SUBJECT,software bugs
6567,vulnerability (computing),CLOSELY_RELATED_TO,computer programming
6568,vulnerability (computing),SUBJECT,web security exploits
6569,vulnerability (computing),SUBJECT,injection exploits
6570,vulnerability (computing),SUBJECT,computer security exploits
6571,vulnerability (computing),SUBJECT,hacking (computer security)
6572,vulnerability (computing),SUBJECT,software testing
6573,vulnerability (computing),SUBJECT,vulnerability
6574,vulnerability (computing),SUBJECT,security compliance
6575,algorithmic efficiency,CLOSELY_RELATED_TO,computer programming
6576,algorithmic efficiency,SUBJECT,software optimization
6577,algorithmic efficiency,SUBJECT,analysis of algorithms
6578,algorithmic efficiency,SUBJECT,computer performance
6579,performance engineering,CLOSELY_RELATED_TO,computer programming
6580,performance engineering,SUBJECT,software optimization
6581,performance engineering,SUBJECT,information technology management
6582,performance engineering,SUBJECT,performance management
6583,temporary file,CLOSELY_RELATED_TO,computer programming
6584,temporary file,SUBJECT,computer file systems
6585,memory leak,CLOSELY_RELATED_TO,computer programming
6586,memory leak,SUBJECT,articles with example pseudocode
6587,memory leak,SUBJECT,software anomalies
6588,memory leak,SUBJECT,software bugs
6589,python (programming language),CLOSELY_RELATED_TO,computer programming
6590,python (programming language),SUBJECT,class-based programming languages
6591,python (programming language),SUBJECT,cross-platform free software
6592,python (programming language),SUBJECT,dutch inventions
6593,python (programming language),SUBJECT,dynamically typed programming languages
6594,python (programming language),SUBJECT,educational programming languages
6595,python (programming language),SUBJECT,high-level programming languages
6596,python (programming language),SUBJECT,object-oriented programming languages
6597,python (programming language),SUBJECT,programming languages created in 1991
6598,python (programming language),SUBJECT,python (programming language)
6599,python (programming language),SUBJECT,scripting languages
6600,python (programming language),SUBJECT,text-oriented programming languages
6601,indent style,CLOSELY_RELATED_TO,computer programming
6602,indent style,SUBJECT,text editor features
6603,indent style,SUBJECT,software wars
6604,indent style,SUBJECT,source code
6605,comment (computer programming),CLOSELY_RELATED_TO,computer programming
6606,comment (computer programming),SUBJECT,articles with example perl code
6607,comment (computer programming),SUBJECT,articles with example c code
6608,comment (computer programming),SUBJECT,articles with example java code
6609,comment (computer programming),SUBJECT,articles with example code
6610,comment (computer programming),SUBJECT,metadata
6611,comment (computer programming),SUBJECT,reference
6612,comment (computer programming),SUBJECT,source code
6613,decomposition (computer science),CLOSELY_RELATED_TO,computer programming
6614,decomposition (computer science),SUBJECT,software design
6615,decomposition (computer science),SUBJECT,decomposition methods
6616,naming conventions (programming),CLOSELY_RELATED_TO,computer programming
6617,naming conventions (programming),SUBJECT,naming conventions
6618,naming conventions (programming),SUBJECT,source code
6619,measuring programming language popularity,CLOSELY_RELATED_TO,computer programming
6620,measuring programming language popularity,SUBJECT,programming language topics
6621,measuring programming language popularity,SUBJECT,computing comparisons
6622,debugging,CLOSELY_RELATED_TO,computer programming
6623,debugging,SUBJECT,debugging
6624,debugging,SUBJECT,debuggers
6625,documentation,CLOSELY_RELATED_TO,computer programming
6626,documentation,SUBJECT,information science
6627,documentation,SUBJECT,technical communication
6628,system integration,CLOSELY_RELATED_TO,computer programming
6629,system integration,SUBJECT,systems analysis
6630,system integration,SUBJECT,interoperability
6631,system integration,SUBJECT,systems engineering
6632,software maintenance,CLOSELY_RELATED_TO,computer programming
6633,software maintenance,SUBJECT,software maintenance
6634,software maintenance,SUBJECT,ieee standards
6635,software maintenance,SUBJECT,iso/iec standards
6636,software architecture,CLOSELY_RELATED_TO,computer programming
6637,software architecture,SUBJECT,software architecture
6638,software architecture,SUBJECT,software engineering
6639,specification,CLOSELY_RELATED_TO,computer programming
6640,specification,SUBJECT,construction documents
6641,specification,SUBJECT,product development
6642,specification,SUBJECT,quality
6643,specification,SUBJECT,standards
6644,specification,SUBJECT,technical communication
6645,specification,SUBJECT,technical specifications
6646,requirements analysis,SEE_ALSO,requirements engineering
6647,requirements analysis,SUBJECT,systems engineering
6648,requirements analysis,SUBJECT,software requirements
6649,requirements analysis,SUBJECT,business analysis
6650,requirements engineering specialist group,SEE_ALSO,requirements engineering
6651,international requirements engineering board,SEE_ALSO,requirements engineering
6652,international council on systems engineering,SEE_ALSO,requirements engineering
6653,ieee 12207,SEE_ALSO,requirements engineering
6654,ieee 12207,SUBJECT,1963 establishments in new york
6655,ieee 12207,SUBJECT,institute of electrical and electronics engineers
6656,ieee 12207,SUBJECT,"piscataway, new jersey"
6657,ieee 12207,SUBJECT,organizations based in new york city
6658,togaf,SEE_ALSO,requirements engineering
6659,concept of operations,SEE_ALSO,requirements engineering
6660,concept of operations,SUBJECT,military science
6661,concept of operations,SUBJECT,ieee standards
6662,concept of operations,SUBJECT,management
6663,concept of operations,SUBJECT,process management
6664,operations management,SEE_ALSO,requirements engineering
6665,operations management,SUBJECT,business terms
6666,operations management,SUBJECT,management
6667,operations management,SUBJECT,manufacturing
6668,operations management,SUBJECT,production economics
6669,operations management,SUBJECT,supply chain management terms
6670,software requirements,SEE_ALSO,requirements engineering
6671,software requirements,SUBJECT,software requirements
6672,software requirements specification,SEE_ALSO,requirements engineering
6673,software requirements specification,SUBJECT,ieee standards
6674,software requirements specification,SUBJECT,software documentation
6675,software requirements specification,SUBJECT,software requirements
6676,software engineering body of knowledge,SEE_ALSO,requirements engineering
6677,design specification,SEE_ALSO,requirements engineering
6678,design specification,SUBJECT,product development
6679,specification (technical standard),SEE_ALSO,requirements engineering
6680,specification (technical standard),SUBJECT,construction documents
6681,specification (technical standard),SUBJECT,product development
6682,specification (technical standard),SUBJECT,quality
6683,specification (technical standard),SUBJECT,standards
6684,specification (technical standard),SUBJECT,technical communication
6685,specification (technical standard),SUBJECT,technical specifications
6686,formal specification,SEE_ALSO,requirements engineering
6687,formal specification,SUBJECT,formal methods
6688,formal specification,SUBJECT,formal specification languages
6689,software quality,SEE_ALSO,requirements engineering
6690,software quality,SUBJECT,systems thinking
6691,software quality,SUBJECT,software quality
6692,software quality,SUBJECT,software testing
6693,software quality,SUBJECT,source code
6694,quality management,SEE_ALSO,requirements engineering
6695,quality management,SUBJECT,quality management
6696,scope (project management),SEE_ALSO,requirements engineering
6697,scope (project management),SUBJECT,project management
6698,software development process,CLOSELY_RELATED_TO,software deployment
6699,software development process,SUBJECT,methodology
6700,software development process,SUBJECT,formal methods
6701,software development process,SUBJECT,software development process
6702,software development process,SUBJECT,software engineering
6703,release engineering,CLOSELY_RELATED_TO,software deployment
6704,release engineering,SUBJECT,software project management
6705,release engineering,SUBJECT,software release
6706,release management,CLOSELY_RELATED_TO,software deployment
6707,release management,SUBJECT,software project management
6708,release management,SUBJECT,version control
6709,release management,SUBJECT,software release
6710,devops,CLOSELY_RELATED_TO,software deployment
6711,devops,SUBJECT,agile software development
6712,devops,SUBJECT,information technology management
6713,devops,SUBJECT,software development process
6714,devops,SUBJECT,development lifecycle
6715,software development process,CLOSELY_RELATED_TO,software deployment
6716,software development process,SUBJECT,methodology
6717,software development process,SUBJECT,formal methods
6718,software development process,SUBJECT,software development process
6719,software development process,SUBJECT,software engineering
6720,release engineering,CLOSELY_RELATED_TO,software deployment
6721,release engineering,SUBJECT,software project management
6722,release engineering,SUBJECT,software release
6723,release management,CLOSELY_RELATED_TO,software deployment
6724,release management,SUBJECT,software project management
6725,release management,SUBJECT,version control
6726,release management,SUBJECT,software release
6727,devops,CLOSELY_RELATED_TO,software deployment
6728,devops,SUBJECT,agile software development
6729,devops,SUBJECT,information technology management
6730,devops,SUBJECT,software development process
6731,devops,SUBJECT,development lifecycle
6732,system administrator,CLOSELY_RELATED_TO,software deployment
6733,system administrator,SUBJECT,computer systems
6734,system administrator,SUBJECT,computer occupations
6735,system administrator,SUBJECT,system administration
6736,database administrator,CLOSELY_RELATED_TO,software deployment
6737,database administrator,SUBJECT,computer occupations
6738,database administrator,SUBJECT,data management
6739,database administrator,SUBJECT,database specialists
6740,devops,CLOSELY_RELATED_TO,software deployment
6741,devops,SUBJECT,agile software development
6742,devops,SUBJECT,information technology management
6743,devops,SUBJECT,software development process
6744,devops,SUBJECT,development lifecycle
6745,itil,CLOSELY_RELATED_TO,software deployment
6746,system administrator,CLOSELY_RELATED_TO,software deployment
6747,system administrator,SUBJECT,computer systems
6748,system administrator,SUBJECT,computer occupations
6749,system administrator,SUBJECT,system administration
6750,database administrator,CLOSELY_RELATED_TO,software deployment
6751,database administrator,SUBJECT,computer occupations
6752,database administrator,SUBJECT,data management
6753,database administrator,SUBJECT,database specialists
6754,devops,CLOSELY_RELATED_TO,software deployment
6755,devops,SUBJECT,agile software development
6756,devops,SUBJECT,information technology management
6757,devops,SUBJECT,software development process
6758,devops,SUBJECT,development lifecycle
6759,itil,CLOSELY_RELATED_TO,software deployment
6760,software development process,CLOSELY_RELATED_TO,software deployment
6761,software development process,SUBJECT,methodology
6762,software development process,SUBJECT,formal methods
6763,software development process,SUBJECT,software development process
6764,software development process,SUBJECT,software engineering
6765,release engineering,CLOSELY_RELATED_TO,software deployment
6766,release engineering,SUBJECT,software project management
6767,release engineering,SUBJECT,software release
6768,release management,CLOSELY_RELATED_TO,software deployment
6769,release management,SUBJECT,software project management
6770,release management,SUBJECT,version control
6771,release management,SUBJECT,software release
6772,devops,CLOSELY_RELATED_TO,software deployment
6773,devops,SUBJECT,agile software development
6774,devops,SUBJECT,information technology management
6775,devops,SUBJECT,software development process
6776,devops,SUBJECT,development lifecycle
6777,system administrator,CLOSELY_RELATED_TO,software deployment
6778,system administrator,SUBJECT,computer systems
6779,system administrator,SUBJECT,computer occupations
6780,system administrator,SUBJECT,system administration
6781,database administrator,CLOSELY_RELATED_TO,software deployment
6782,database administrator,SUBJECT,computer occupations
6783,database administrator,SUBJECT,data management
6784,database administrator,SUBJECT,database specialists
6785,devops,CLOSELY_RELATED_TO,software deployment
6786,devops,SUBJECT,agile software development
6787,devops,SUBJECT,information technology management
6788,devops,SUBJECT,software development process
6789,devops,SUBJECT,development lifecycle
6790,itil,CLOSELY_RELATED_TO,software deployment
6791,application lifecycle management,SEE_ALSO,software deployment
6792,application lifecycle management,SUBJECT,software project management
6793,product lifecycle management,SEE_ALSO,software deployment
6794,systems management,SEE_ALSO,software deployment
6795,systems management,SUBJECT,computer systems
6796,systems management,SUBJECT,system administration
6797,system deployment,SEE_ALSO,software deployment
6798,system deployment,SUBJECT,systems engineering
6799,software release,SEE_ALSO,software deployment
6800,software release,SUBJECT,software release
6801,definitive media library,SEE_ALSO,software deployment
6802,readme,SEE_ALSO,software deployment
6803,readme,SUBJECT,computer files
6804,readme,SUBJECT,software documentation
6805,release management,SEE_ALSO,software deployment
6806,release management,SUBJECT,software project management
6807,release management,SUBJECT,version control
6808,release management,SUBJECT,software release
6809,extensibility,CLOSELY_RELATED_TO,software design
6810,extensibility,SUBJECT,software architecture
6811,modularity,CLOSELY_RELATED_TO,software design
6812,modularity,SUBJECT,modularity
6813,fault-tolerance,CLOSELY_RELATED_TO,software design
6814,fault-tolerance,SUBJECT,computer systems
6815,fault-tolerance,SUBJECT,raid
6816,fault-tolerance,SUBJECT,reliability engineering
6817,fault-tolerance,SUBJECT,control engineering
6818,fault-tolerance,SUBJECT,fault tolerance
6819,fault-tolerance,SUBJECT,software
6820,fault-tolerance,SUBJECT,software quality
6821,fault-tolerance,SUBJECT,systems engineering
6822,maintainability,CLOSELY_RELATED_TO,software design
6823,maintainability,SUBJECT,design for x
6824,maintainability,SUBJECT,maintenance
6825,maintainability,SUBJECT,telecommunications engineering
